MS	1.4.13 (63.4)	77Anm.
MS	1.4.13 (63.5)	136
MS	1.4.13 (63.7)	344
MS	1.4.14 (63.15)	27;83
MS	1.4.14 (63.16)	220
MS	1.4.14 (64.11)	351
MS	1.4.14 (64.12)	528;521
MS	1.4.15 (65.4)	513
MS	1.5.5 (73.11)	210
MS	1.5.7 (75.11)	210
MS	1.5.7 (75.1)	40;256
MS	1.5.7 (75.4)	222;399;507;600
MS	1.5.7 (75.5) 518
MS	1.5.7 (75.9)	575
MS	1.5.7 (75.12)	403
MS	1.5.8 (76.4)	525
MS	1.5.8 (76.5)	513;525
MS	1.5.8 (76.11)	39
MS	1.5.8 (76.15)	502
MS	1.5.9 (78.1)	178;542
MS	1.5.9 (78.3)	528
MS	1.5.9 (78.4)	525
MS	1.5.9 (78.5)	212
MS	1.5.9 (78.7)	472
MS	1.5.10 (78.9)	403
MS	1.5.10 (78.10)	281
MS	1.5.11 (79.14)	122
MS	1.5.11 (79.19)	347
MS	1.5.11 (80.8)	241
MS	1.5.12 (80.15)	180
MS	1.5.12 (80.18)	339;565
MS	1.5.12 (81.2)	484
MS	1.5.12 (81.3)	283;577
MS	1.5.12 (81.4)	41
MS	1.5.12 (81.5)	58
MS	1.5.12 (81.12)	53
MS	1.5.13 (82.2)	170
MS	1.5.13 (82.4)	427
MS	1.5.13 (82.7)	397
MS	1.6.2 (89.9)	430
MS	1.6.2 (89.11)	287
MS	1.6.3 (89.8)	566
MS	1.6.3 (89.9)	543
MS	1.6.3 (89.11)	425
MS	1.6.3 (89.12)	 58;593
MS	1.6.3 (90.1)	292
MS	1.6.3 (90.6)	142
MS	1.6.3 (90.7)	236
MS	1.6.3 (90.8)	274
MS	1.6.3 (90.10)	242
MS	1.6.3 (90.15)	575
MS	1.6.3 (91.7)	242
MS	1.6.3 (91.8)	594
MS	1.6.3 (91.11)	273
MS	1.6.4 (91.16)	429;577
MS	1.6.4 (92.4)	582
MS	1.6.4 (92.7)	408
MS	1.6.4 (92.10)	469
MS	1.6.4 (93.3)	64;262
MS	1.6.4 (93.6)	572
MS	1.6.4 (93.7)	592
MS	1.6.4 (93.8)	334
MS	1.6.4 (93.9)	251;408
MS	1.6.4 (93.10)	344;350;427
MS	1.6.5 (93.15)	287
MS	1.6.5 (93.16)	101;267
MS	1.6.5 (93.18)	143
MS	1.6.5 (94.3)	39;251
MS	1.6.5 (94.8)	430;518
MS	1.6.5 (95.2)	429
MS	1.6.5 (95.4)	593
MS	1.6.5 (95.7)	234
MS	1.6.5 (95.10)	42;589
MS	1.6.5 (96.7)	344
MS	1.6.7 (96.19)  49
MS	1.6.7 (97.3)	41
MS	1.6.7 (97.17)	592
MS	1.6.7 (98.1)	108;594
MS	1.6.7 (98.2)	240
MS	1.6.7 (98.3)	563
MS	1.6.8 (99.13)	592
MS	1.6.8 (99.14)	159;524
MS	1.6.8 (99.15)	582
MS	1.6.8 (100.2)	60
MS	1.6.8 (100.8)	10
MS	1.6.9 (101.2)	48Anm.;292
MS	1.6.9 (101.3)	239
MS	1.6.9 (101.16)	180
MS	1.6.9 (101.17)	58
MS	1.6.10 (102.1)	397;427;431
MS	1.6.10 (102.9)	427
MS	1.6.10 (102.14)	292
MS	1.6.10 (102.16)	42
MS	1.6.10 (102.17)	320
MS	1.6.10 (103.2)	267
MS	1.6.10 (103.3)	105;226
MS	1.6.11 (103.10)	350
MS	1.6.11 (103.13)	58
MS	1.6.11 (103.19)	240
MS	1.6.11 (104.1)	68
MS	1.6.11 (104.6)	178;243
MS	1.6.12 (104.10)	392
MS	1.6.12 (104.11)	86
MS	1.6.12 (104.14)	346
MS	1.6.12 (104.15)	580
MS	1.6.12 (105.1)	103;166;399
MS	1.6.12 (105.2)	255
MS	1.6.12 (105.3)	565
MS	1.6.12 (105.5)	313
MS	1.6.12 (105.9)	541
MS	1.6.12 (105.11)	256
MS	1.6.12 (106.2)	294
MS	1.6.12 (106.3)	43
MS	1.6.12 (106.4)	64
MS	1.6.13 (107.4)	41
MS	1.6.13 (107.5)	283;518
MS	1.6.13 (107.8)	291
MS	1.6.13 (107.13)	42
MS	1.7.1 (110.9)	563
MS	1.7.1 (110.10)	427
MS	1.7.2 (110.16)	348
MS	1.7.2 (110.17)	206
MS	1.7.2 (111.2)	320
MS	1.7.2 (111.3)	487
MS	1.7.3 (111.18)	572
MS	1.7.3 (112.3)	298
MS	1.7.3 (112.5)	344
MS	1.7.5 (113.14)	180
MS	1.7.5 (113.15)	150
MS	1.8.1 (114.11)	199
MS	1.8.1 (114.14)	177
MS	1.8.1 (115.2)	366+564
MS	1.8.1 (115.5)	150
MS	1.8.1 (115.7)	41+297
MS	1.8.1 (116.2)	516
MS	1.8.1 (116.4)	102
MS	1.8.2 (116.9)	42
MS	1.8.2 (116.11)	529+552
MS	1.8.2 (117.1)	38
MS	1.8.2 (117.2)	499
MS	1.8.2 (117.3)	588
MS	1.8.2 (117.6)	50
MS	1.8.2 (117.7)	344
MS	1.8.2 (117.10)	58
MS	1.8.2 (117.16)	58
MS	1.8.2 (117.17)	335
MS	1.8.3 (118.1)	524
MS	1.8.3 (119.1)	592
MS	1.8.3 (119.3)	40
MS	1.8.4 (119.14)	48+241
MS	1.8.4 (120.12)	313+363
MS	1.8.4 (120.15)	74
MS	1.8.4 (120.16)	528
MS	1.8.5 (122.1)	182
MS	1.8.5 (122.4)	408
MS	1.8.5 (122.11)	373
MS	1.8.6 (122.19)	473
MS	1.8.6 (123.12)	297+599
MS	1.8.6 (123.15)	57+427
MS	1.8.6 (123.17)	349
MS	1.8.6 (123.18)	377
MS	1.8.6 (124.1)	266
MS	1.8.6 (124.2)	408
MS	1.8.6 (124.10)	451
MS	1.8.7 (125.1)	174
MS	1.8.7 (125.3)	284
MS	1.8.7 (125.5)	472
MS	1.8.7 (125.11)	431
MS	1.8.7 (126.1)	340
MS	1.8.7 (126.3)	43
MS	1.8.7 (126.6)	399
MS	1.8.7 (126.10)	267
MS	1.8.8 (127.7)	518
MS	1.8.8 (128.7)	298
MS	1.8.8 (128.9)	156
MS	1.8.9 (128.15)	529
MS	1.8.9 (129.3)	340
MS	1.8.9 (129.5)	100
MS	1.8.9 (129.6)	5
MS	1.8.9 (129.7)	575+597
MS	1.8.9 (129.12)	589
MS	1.8.9 (130.3)	347+408
MS	1.8.9 (130.9)	347+408
MS	1.9.2 (132.2)	58
MS	1.9.3 (132.8)	179+262
MS	1.9.3 (132.15)	39+40
MS	1.9.3 (132.17)	40
MS	1.9.3 (132.18)	294
MS	1.9.3 (132.19)	400+507
MS	1.9.3 (132.20)	367
MS	1.9.4 (135.1)	550
MS	1.9.4 (135.4)	498
MS	1.9.4 (135.16)	150
MS	1.9.5 (135.12)	57+249+262
MS	1.9.5 (135.16)	161+265+275+600
MS	1.9.5 (136.3)	150
MS	1.9.5 (136.5)	59
MS	1.9.5 (137.5)	398
MS	1.9.6 (137.14)	41
MS	1.9.6 (137.18)	518
MS	1.9.7 (138.10)	581
MS	1.9.7 (138.12)	170
MS	1.9.7 (138.16)	254
MS	1.9.7 (138.17)	568
MS	1.9.8 (139.4)	484
MS	1.9.8 (139.6)	43+469
MS	1.9.8 (139.16)	180
MS	1.9.8 (140.6)	9
MS	1.10.5 (145.1)	39
MS	1.10.6 (146.7)	298
MS	1.10.7 (147.5)	258
MS	1.10.7 (147.6)	542
MS	1.10.7 (148.2)	208
MS	1.10.8 (148.5)	100
MS	1.10.8 (149.1)	351
MS	1.10.9 (149.3)	575
MS	1.10.9 (150.6)	427
MS	1.10.10 (150.12)	572
MS	1.10.10 (150.15)	227
MS	1.10.10 (151.1)	583
MS	1.10.11 (151.3)	153
MS	1.10.11 (151.4)	139
MS	1.10.11 (151.10)	57
MS	1.10.12 (151.19)	115
MS	1.10.12 (152.1)	298+525
MS	1.10.12 (152.3)	429
MS	1.10.12 (152.15)	298
MS	1.10.13 (152.12)	404
MS	1.10.13 (152.17)	42
MS	1.10.13 (152.19)	275
MS	1.10.14 (153.18)	220
MS	1.10.14 (153.19)	48
MS	1.10.14 (153.20)	540
MS	1.10.14 (154.1)	590
MS	1.10.14 (154.4)	429
MS	1.10.15 (154.11)	179
MS	1.10.15 (154.13)	521
MS	1.10.16 (155.8)	295Anm.
MS	1.10.16 (155.15)	428
MS	1.10.16 (155.9)	262
MS	1.10.16 (155.10)	582
MS	1.10.16 (155.11)	344
MS	1.10.16 (155.15)	240
MS	1.10.16 (156.3)	276
MS	1.10.16 (156.5)	169+237
MS	1.10.17 (156.9)	259
MS	1.10.18 (158.5)	254
MS	1.10.18 (158.12)	58
