TB	3.7.2.7	240
TB	3.7.5.6	66^112
TB	3.11.8.2;3	157
TS	1.1.2.1	46^7
TS	1.1.13.1	50;50^19
TS	2.1.9.4	74f
TS	2.4.5.2	50
TS	3.5.2.1	68
TS	6.5.1.1	69
VS	3.41	85
VS	3.60	46
VS	23.23	77
VS	23.25	77
Amarusat	4.35	102^224
Bhartrhari,Srngarasat	75	102^224
Kasika	6.4.74;75	29^8
Ksemendra,Brhatkathamanjari	14.230	102^224
Mbh	3.269.22	98^209
Pan	3.3.175;176	29
Pan	6.4.74;75	29;29^8
